activity_id,type,assigned_to_user,deal_id,done,due_to
616261,after_close_call,1508,383297,FALSE,2024-04-13T02:35:38
924916,after_close_call,1600,219022,TRUE,2024-07-07T21:05:06
478241,sc_2,1269,652279,TRUE,2024-02-19T09:06:05
109928,follow_up,374,358521,TRUE,2024-07-06T07:51:59
915922,follow_up,1316,540572,FALSE,2024-04-22T23:39:07
931349,sc_2,584,864593,TRUE,2024-06-17T23:58:27
981475,after_close_call,69,622889,FALSE,2024-03-02T00:12:38
802961,follow_up,1686,332788,TRUE,2024-05-10T16:42:08
596569,sc_2,1622,479348,TRUE,2024-02-22T05:56:56
763118,sc_2,756,330528,TRUE,2024-07-31T03:58:11
641906,after_close_call,1178,107766,TRUE,2024-08-31T08:32:13
743839,meeting,686,967197,TRUE,2024-03-31T13:46:55
470939,after_close_call,470,279185,FALSE,2024-05-01T01:29:47
585079,after_close_call,1510,692824,FALSE,2024-08-07T22:39:39
230238,follow_up,1776,305766,TRUE,2024-05-18T18:03:02
331427,after_close_call,748,922194,FALSE,2024-04-26T16:38:07
809028,follow_up,1578,126121,TRUE,2024-06-12T11:36:26
458855,meeting,383,218325,FALSE,2024-06-05T03:10:49
124889,meeting,1537,777950,FALSE,2024-01-26T07:45:49
416613,follow_up,1358,152754,FALSE,2024-05-29T02:46:29
988789,sc_2,665,633474,TRUE,2024-08-10T08:18:46
613657,sc_2,799,794410,FALSE,2024-06-19T17:45:53
800382,after_close_call,1199,923021,TRUE,2024-07-25T11:29:25
814571,meeting,356,593305,FALSE,2024-07-30T00:59:48
841848,meeting,1451,617091,TRUE,2024-08-14T05:38:11
870717,after_close_call,228,899998,FALSE,2024-07-16T05:22:16
639247,follow_up,779,252723,FALSE,2024-01-23T21:58:35
974129,follow_up,146,436611,TRUE,2024-08-27T13:16:20
465028,after_close_call,1455,149503,TRUE,2024-06-13T04:28:40
701017,follow_up,289,649138,FALSE,2024-03-23T04:42:49
764357,follow_up,1561,544083,TRUE,2024-01-07T17:13:54
524335,sc_2,684,621050,TRUE,2024-01-27T03:11:14
209361,follow_up,293,720016,TRUE,2024-09-01T11:31:14
839969,sc_2,1653,154156,FALSE,2024-04-30T21:11:59
682010,after_close_call,1097,125759,FALSE,2024-06-22T03:53:59
895600,meeting,418,620384,TRUE,2024-03-22T18:54:41
744646,follow_up,600,945106,FALSE,2024-08-03T00:50:20
245367,meeting,117,513609,FALSE,2024-07-23T13:55:52
953661,after_close_call,146,808711,FALSE,2024-08-20T22:04:19
346234,sc_2,354,682223,TRUE,2024-02-11T05:53:33
183160,follow_up,797,397464,TRUE,2024-03-04T13:12:16
115943,after_close_call,716,391874,TRUE,2024-01-05T16:14:23
756441,follow_up,1006,592527,FALSE,2024-05-12T23:51:31
726986,sc_2,1408,596930,TRUE,2024-07-12T03:01:40
979477,meeting,1097,244357,TRUE,2024-02-19T20:00:55
131055,after_close_call,480,321934,TRUE,2024-06-16T18:46:29
699097,sc_2,1437,664895,TRUE,2024-04-02T03:21:43
793371,after_close_call,1594,540931,TRUE,2024-06-07T18:19:09
181306,meeting,503,571357,TRUE,2024-05-03T01:18:33
425208,sc_2,1020,810446,TRUE,2024-08-06T05:14:03
612129,meeting,1060,177441,FALSE,2024-03-07T03:31:47
491436,follow_up,1034,627672,TRUE,2024-05-13T06:48:14
859490,follow_up,1330,663844,FALSE,2024-05-04T13:07:43
619372,after_close_call,600,565090,FALSE,2024-06-07T21:34:02
540643,after_close_call,1138,530596,FALSE,2024-02-07T20:35:05
161198,meeting,120,709969,FALSE,2024-05-17T09:26:39
443459,follow_up,245,837742,FALSE,2024-02-27T05:00:19
738390,meeting,466,575735,FALSE,2024-08-29T04:02:43
487800,sc_2,250,341132,FALSE,2024-05-08T16:00:42
546038,after_close_call,889,337518,FALSE,2024-07-30T21:23:12
950198,sc_2,222,344900,FALSE,2024-05-25T11:14:22
465115,follow_up,1271,667288,TRUE,2024-01-16T17:45:50
375711,meeting,1079,598295,TRUE,2024-09-02T00:57:53
150208,sc_2,529,860780,TRUE,2024-03-02T15:58:56
780165,follow_up,1143,707012,TRUE,2024-07-08T06:12:57
305834,after_close_call,1680,791957,FALSE,2024-05-05T18:43:11
895625,meeting,844,140743,TRUE,2024-09-10T03:29:13
520750,after_close_call,1556,550266,TRUE,2024-03-13T17:56:50
354842,sc_2,1236,526326,TRUE,2024-02-02T13:12:21
824679,sc_2,813,505188,TRUE,2024-01-28T19:36:18
751801,after_close_call,1600,858614,TRUE,2024-07-03T13:30:48
808769,after_close_call,1180,250522,TRUE,2024-03-28T02:52:33
280831,meeting,245,282709,FALSE,2024-02-24T21:32:00
398456,meeting,1479,900571,TRUE,2024-05-16T23:31:42
945734,follow_up,1113,947182,FALSE,2024-01-28T01:14:31
428169,meeting,1200,185091,TRUE,2024-07-08T01:55:51
173723,meeting,362,436517,TRUE,2024-03-04T15:40:42
407080,follow_up,1537,686573,TRUE,2024-02-02T10:37:08
552101,after_close_call,170,540720,TRUE,2024-08-11T09:37:45
841846,follow_up,576,514400,TRUE,2024-03-26T08:46:12
287888,meeting,307,262577,TRUE,2024-09-07T07:34:29
812251,meeting,691,520800,FALSE,2024-07-16T14:29:00
958325,meeting,555,324397,TRUE,2024-03-17T15:28:17
133072,meeting,357,532971,TRUE,2024-01-31T05:42:17
631513,meeting,1444,570243,FALSE,2024-06-26T19:05:31
575320,meeting,927,418004,FALSE,2024-03-12T23:42:05
124089,sc_2,1123,329003,TRUE,2024-08-13T15:12:46
988703,meeting,1107,990231,FALSE,2024-03-03T17:39:22
203935,meeting,864,700231,TRUE,2024-01-18T01:15:47
872118,meeting,602,323576,FALSE,2024-07-14T10:12:43
755621,meeting,1758,345998,TRUE,2024-07-13T15:21:37
787843,meeting,1682,282510,TRUE,2024-06-17T13:01:21
245878,meeting,1232,476007,FALSE,2024-05-05T13:47:00
349616,sc_2,362,281633,FALSE,2024-05-11T17:22:48
721866,after_close_call,1436,764308,TRUE,2024-06-25T23:42:44
247834,follow_up,1179,163736,FALSE,2024-06-01T01:59:30
264093,sc_2,638,451454,FALSE,2024-02-14T19:32:09
667951,after_close_call,427,586581,TRUE,2024-02-28T16:01:49
408666,follow_up,228,118342,TRUE,2024-01-30T02:58:03
441999,meeting,974,329407,FALSE,2024-06-29T22:37:02
162165,follow_up,569,204816,FALSE,2024-08-04T18:32:36
431865,after_close_call,30,963918,FALSE,2024-06-09T08:16:04
995770,meeting,1662,724343,TRUE,2024-06-26T02:34:14
236971,after_close_call,1084,572882,FALSE,2024-08-21T01:15:36
351571,sc_2,189,845572,TRUE,2024-04-21T19:09:07
149829,meeting,728,444316,TRUE,2024-07-25T14:34:20
326825,sc_2,166,886992,TRUE,2024-06-20T02:54:12
331417,meeting,400,448211,TRUE,2024-06-19T04:37:46
243356,follow_up,584,871777,TRUE,2024-05-23T12:41:03
742595,sc_2,1540,431299,TRUE,2024-08-04T11:23:02
486995,meeting,631,369913,TRUE,2024-04-30T21:49:26
319128,sc_2,806,198351,FALSE,2024-08-22T22:34:40
722798,meeting,151,458499,TRUE,2024-06-12T22:53:08
287582,after_close_call,334,355238,FALSE,2024-04-24T22:18:12
367881,after_close_call,452,334806,FALSE,2024-03-26T03:30:30
422771,after_close_call,672,366927,FALSE,2024-02-13T14:56:08
636980,meeting,759,190539,FALSE,2024-07-25T14:39:59
818070,meeting,1427,885730,FALSE,2024-05-02T01:20:00
710501,meeting,1581,319330,TRUE,2024-01-09T01:56:56
337447,after_close_call,1129,428232,TRUE,2024-05-20T08:00:01
111774,follow_up,924,829210,TRUE,2024-03-27T04:44:15
553571,after_close_call,1144,179532,TRUE,2024-08-13T20:40:00
607176,sc_2,738,882806,TRUE,2024-05-12T06:08:24
423492,sc_2,581,297951,FALSE,2024-05-15T21:36:57
270562,follow_up,514,804295,TRUE,2024-02-28T11:11:48
524229,meeting,163,137775,TRUE,2024-01-17T09:15:59
579556,after_close_call,1048,948271,FALSE,2024-07-04T08:02:00
495832,after_close_call,1594,233434,FALSE,2024-05-04T20:59:50
955442,follow_up,688,127018,FALSE,2024-07-20T07:39:44
298267,meeting,595,662008,FALSE,2024-02-12T01:00:41
568922,follow_up,461,155660,TRUE,2024-01-29T11:16:59
214232,follow_up,165,371711,TRUE,2024-01-30T01:58:36
227406,after_close_call,973,937294,TRUE,2024-08-31T12:41:34
535888,after_close_call,757,237390,FALSE,2024-03-26T19:46:02
569856,follow_up,747,795328,FALSE,2024-07-14T16:16:35
980477,after_close_call,718,301062,TRUE,2024-08-15T18:16:01
548731,follow_up,37,700776,TRUE,2024-06-26T18:16:09
102576,sc_2,150,767082,TRUE,2024-06-15T13:11:46
209532,after_close_call,26,548518,FALSE,2024-03-12T01:04:34
220107,after_close_call,990,501812,TRUE,2024-06-19T19:15:56
741443,sc_2,591,531517,FALSE,2024-03-31T10:13:02
843942,meeting,488,293779,FALSE,2024-04-28T05:13:10
149935,sc_2,395,292189,FALSE,2024-05-05T23:12:43
975218,sc_2,1286,261090,FALSE,2024-05-11T10:18:08
276665,meeting,1238,417659,TRUE,2024-01-04T15:28:05
541226,sc_2,517,514881,FALSE,2024-02-28T09:19:27
638126,meeting,1602,325097,FALSE,2024-02-02T00:44:40
181037,meeting,415,670756,TRUE,2024-08-26T04:10:42
630006,follow_up,510,688241,TRUE,2024-07-08T23:20:04
773393,sc_2,198,146024,TRUE,2024-05-09T07:48:31
848377,after_close_call,549,146006,FALSE,2024-01-27T03:53:06
751922,follow_up,1274,531043,TRUE,2024-08-29T05:36:44
230961,meeting,1580,685051,TRUE,2024-02-01T06:36:49
718445,meeting,678,161189,TRUE,2024-09-04T16:33:37
448479,meeting,1558,165118,TRUE,2024-07-17T14:44:32
429390,after_close_call,628,585987,FALSE,2024-01-28T04:10:43
535201,follow_up,1085,154269,TRUE,2024-08-31T00:04:32
661129,meeting,1133,543817,FALSE,2024-08-14T22:29:44
346396,sc_2,721,217161,FALSE,2024-04-15T01:39:21
744776,follow_up,1667,267744,FALSE,2024-02-27T13:42:15
569551,sc_2,950,997728,FALSE,2024-07-20T16:09:29
323744,follow_up,860,368101,TRUE,2024-01-25T18:07:34
750552,sc_2,107,404891,TRUE,2024-02-02T18:07:00
506198,sc_2,730,737283,TRUE,2024-08-30T09:58:21
779590,meeting,207,863757,TRUE,2024-03-07T13:53:05
354189,sc_2,1309,861022,TRUE,2024-05-08T13:06:07
283320,meeting,1515,559474,TRUE,2024-07-08T11:40:32
320879,meeting,11,362009,TRUE,2024-05-02T14:54:40
165401,after_close_call,1201,937362,TRUE,2024-07-27T00:53:45
393598,follow_up,656,112872,TRUE,2024-01-01T02:37:06
934715,after_close_call,1176,302960,FALSE,2024-08-19T02:16:49
589916,meeting,1106,386978,TRUE,2024-07-07T09:53:30
767126,follow_up,1097,617759,TRUE,2024-03-02T08:40:29
753583,meeting,1101,862275,FALSE,2024-06-28T23:06:58
186465,after_close_call,1115,770646,TRUE,2024-05-11T15:18:13
575013,after_close_call,121,242545,FALSE,2024-06-12T03:02:39
612839,after_close_call,1522,889195,TRUE,2024-03-12T18:04:08
422835,sc_2,647,473344,FALSE,2024-04-06T05:35:05
180060,sc_2,461,128784,TRUE,2024-02-29T02:58:46
437315,meeting,1170,444752,TRUE,2024-06-19T21:51:53
973922,follow_up,457,798786,FALSE,2024-07-05T11:57:37
288619,after_close_call,700,665307,FALSE,2024-09-01T09:49:37
184495,meeting,873,329843,TRUE,2024-04-09T06:50:17
609017,follow_up,194,141572,TRUE,2024-08-03T03:58:05
790211,sc_2,1477,295294,TRUE,2024-08-21T11:40:43
776921,follow_up,1210,987859,TRUE,2024-03-11T01:10:08
951878,meeting,9,732527,FALSE,2024-08-01T23:12:37
824350,follow_up,1767,868251,FALSE,2024-03-07T10:50:48
580140,sc_2,1732,977142,TRUE,2024-06-23T20:26:28
789384,after_close_call,1344,201001,FALSE,2024-03-13T05:22:38
192253,after_close_call,919,869514,TRUE,2024-02-19T14:05:00
811578,after_close_call,98,919630,FALSE,2024-06-30T00:45:08
763781,follow_up,663,562006,TRUE,2024-06-09T13:33:48
275421,meeting,1385,640940,TRUE,2024-04-17T10:03:43
954118,meeting,1342,988252,FALSE,2024-07-10T15:18:09
303122,sc_2,1154,150169,TRUE,2024-01-06T18:14:01
678335,sc_2,986,967976,FALSE,2024-07-02T08:19:44
919131,after_close_call,1547,295471,TRUE,2024-04-10T15:06:22
378486,meeting,775,511683,TRUE,2024-06-25T23:12:52
756954,sc_2,856,369699,FALSE,2024-07-16T12:46:44
908472,sc_2,88,764178,FALSE,2024-03-21T03:02:54
757745,after_close_call,689,362062,TRUE,2024-03-28T18:15:21
397841,follow_up,416,938213,TRUE,2024-06-07T13:32:57
228385,after_close_call,220,332294,TRUE,2024-09-10T00:44:15
734836,follow_up,1025,843192,FALSE,2024-07-05T17:47:07
722463,follow_up,1522,170078,FALSE,2024-02-01T18:22:52
367550,meeting,1649,684761,FALSE,2024-01-20T19:47:53
405839,sc_2,872,733830,TRUE,2024-06-06T14:26:59
670456,after_close_call,908,469760,FALSE,2024-07-24T11:08:16
393022,meeting,537,684902,TRUE,2024-02-14T05:25:57
376764,meeting,356,161272,FALSE,2024-01-11T15:20:53
861304,follow_up,1099,337148,TRUE,2024-07-14T17:57:58
675797,follow_up,1357,932234,TRUE,2024-04-15T14:17:04
773847,follow_up,732,939620,TRUE,2024-03-16T21:10:05
539573,meeting,918,449913,TRUE,2024-01-26T11:42:28
734635,meeting,1698,823498,FALSE,2024-01-07T03:29:57
288687,after_close_call,1040,236404,TRUE,2024-08-10T15:25:55
906359,meeting,569,537556,FALSE,2024-02-25T13:02:30
169213,meeting,1080,487048,TRUE,2024-06-16T17:20:13
634561,sc_2,369,649755,TRUE,2024-06-10T22:18:18
533405,after_close_call,1209,711830,TRUE,2024-06-20T02:36:00
724851,sc_2,918,913037,TRUE,2024-07-15T09:03:43
138096,meeting,213,112408,TRUE,2024-07-12T02:48:13
815874,after_close_call,5,633781,FALSE,2024-06-29T18:29:13
825462,follow_up,1045,777796,TRUE,2024-07-23T00:46:34
332098,follow_up,930,730953,TRUE,2024-01-31T03:23:57
605951,after_close_call,1473,292059,TRUE,2024-01-10T13:28:09
341960,follow_up,1724,408798,FALSE,2024-08-11T20:31:48
385344,sc_2,31,570165,FALSE,2024-04-12T01:16:37
596696,after_close_call,486,239411,FALSE,2024-02-12T04:03:14
319852,meeting,299,458287,TRUE,2024-09-12T12:38:35
546072,after_close_call,490,125174,TRUE,2024-04-13T09:51:52
323729,meeting,1558,820616,FALSE,2024-06-12T06:12:55
925514,sc_2,1217,262220,TRUE,2024-08-03T22:42:52
974758,after_close_call,410,847867,FALSE,2024-04-15T01:45:53
426850,meeting,291,488044,TRUE,2024-07-25T12:00:55
555501,follow_up,1179,864148,TRUE,2024-02-25T07:30:35
692586,meeting,1024,214245,TRUE,2024-05-30T08:58:03
210915,meeting,1367,356690,FALSE,2024-02-10T10:04:02
440981,follow_up,268,845888,TRUE,2024-05-24T23:00:32
260512,meeting,1200,565128,FALSE,2024-02-26T14:14:47
536180,sc_2,405,924336,TRUE,2024-05-11T04:52:35
159786,follow_up,346,407203,TRUE,2024-08-02T05:39:46
574937,meeting,790,540697,TRUE,2024-05-08T23:57:00
306793,follow_up,464,690475,FALSE,2024-03-18T16:03:30
100545,meeting,1258,938135,FALSE,2024-06-06T03:27:09
890773,after_close_call,1380,706278,TRUE,2024-02-01T08:14:09
852349,sc_2,1154,191741,TRUE,2024-08-09T15:28:48
871825,sc_2,1189,759022,TRUE,2024-05-01T23:01:26
263270,sc_2,630,941996,TRUE,2024-02-05T21:00:30
596439,meeting,971,863301,FALSE,2024-08-07T14:55:40
313389,after_close_call,598,394491,FALSE,2024-01-30T09:06:00
186830,after_close_call,383,154146,FALSE,2024-03-19T09:25:51
243484,follow_up,1593,430689,TRUE,2024-05-07T01:13:20
953058,sc_2,1302,433176,TRUE,2024-08-27T20:36:08
267401,sc_2,101,708930,FALSE,2024-04-30T00:29:30
957923,sc_2,1534,247624,FALSE,2024-04-17T20:24:29
234014,after_close_call,601,810489,TRUE,2024-08-07T06:31:59
743497,meeting,1722,180915,FALSE,2024-06-12T05:30:04
885514,after_close_call,968,441250,FALSE,2024-02-26T12:27:34
673975,sc_2,1371,969007,FALSE,2024-01-01T16:07:27
413830,after_close_call,855,231724,TRUE,2024-01-06T09:24:07
653157,meeting,404,202911,FALSE,2024-09-12T09:10:55
315602,meeting,459,693005,FALSE,2024-03-11T15:44:30
380758,after_close_call,1042,121650,FALSE,2024-03-10T00:20:55
557218,sc_2,1191,190285,FALSE,2024-02-28T12:23:17
233234,sc_2,1558,618534,TRUE,2024-09-09T01:12:56
948737,sc_2,1564,653943,TRUE,2024-04-06T07:48:12
916383,after_close_call,1259,429547,FALSE,2024-08-24T11:59:10
837504,follow_up,583,620349,FALSE,2024-07-25T23:46:09
228060,meeting,1106,853658,FALSE,2024-08-30T17:30:42
271203,after_close_call,1741,709880,FALSE,2024-05-06T05:48:54
510600,meeting,1009,358189,TRUE,2024-07-11T04:34:25
575626,follow_up,1186,992052,FALSE,2024-05-13T18:12:11
217151,meeting,1455,773167,FALSE,2024-04-26T17:53:57
476166,follow_up,1570,896891,TRUE,2024-08-15T21:40:48
773275,follow_up,845,374372,TRUE,2024-01-03T23:33:50
538249,sc_2,865,647714,FALSE,2024-08-08T09:59:47
380620,follow_up,1767,195650,TRUE,2024-09-05T07:40:06
245989,meeting,943,132989,TRUE,2024-05-18T06:01:11
894711,sc_2,418,856620,FALSE,2024-06-19T07:56:29
610796,sc_2,1053,526153,FALSE,2024-04-09T10:47:54
788290,sc_2,1242,285149,TRUE,2024-05-23T22:12:57
326257,after_close_call,398,751428,TRUE,2024-03-27T04:02:24
800811,meeting,1131,313281,FALSE,2024-04-28T18:49:00
334151,after_close_call,749,241307,FALSE,2024-01-05T01:38:27
969171,after_close_call,458,635922,FALSE,2024-02-23T02:42:55
682385,follow_up,1738,450766,FALSE,2024-07-14T20:42:29
979422,follow_up,322,144019,TRUE,2024-08-13T08:51:11
568063,meeting,847,224350,TRUE,2024-04-23T18:59:13
133397,meeting,747,722145,FALSE,2024-08-16T18:39:23
245036,after_close_call,829,533167,FALSE,2024-07-26T23:55:25
916605,after_close_call,896,842869,TRUE,2024-09-06T19:32:21
266064,sc_2,1594,332151,TRUE,2024-02-07T03:31:46
900375,meeting,891,289437,TRUE,2024-04-04T21:25:39
653776,after_close_call,417,468103,FALSE,2024-06-09T04:20:02
523823,after_close_call,1096,494537,TRUE,2024-05-07T00:46:44
799763,after_close_call,1133,130822,FALSE,2024-01-04T01:42:22
902472,sc_2,596,942478,FALSE,2024-03-19T06:04:51
836214,meeting,1010,799466,TRUE,2024-08-25T14:39:20
667191,sc_2,485,830505,FALSE,2024-07-15T22:06:40
385192,after_close_call,1211,604763,FALSE,2024-03-09T03:42:51
403285,follow_up,791,460120,FALSE,2024-07-03T00:34:07
913024,follow_up,796,973518,TRUE,2024-04-06T15:13:48
222083,sc_2,157,974989,FALSE,2024-01-12T06:55:12
546812,meeting,751,454595,FALSE,2024-07-31T08:36:31
100802,follow_up,1496,295429,TRUE,2024-08-25T00:57:35
385392,after_close_call,1405,253149,TRUE,2024-06-03T02:02:59
556285,sc_2,421,260301,TRUE,2024-09-04T04:27:12
608067,sc_2,1253,821324,FALSE,2024-06-17T00:46:51
526753,follow_up,360,857637,TRUE,2024-06-13T15:14:46
830039,sc_2,1126,104109,TRUE,2024-06-19T13:51:44
558179,meeting,664,544504,FALSE,2024-01-13T21:58:47
952659,meeting,430,605802,FALSE,2024-03-21T19:41:33
835226,after_close_call,392,486050,FALSE,2024-09-01T16:57:48
827787,follow_up,19,358409,TRUE,2024-08-21T14:49:49
430366,meeting,1761,170247,FALSE,2024-08-29T02:12:27
748673,sc_2,135,783393,FALSE,2024-07-10T00:24:01
805718,follow_up,137,568576,FALSE,2024-07-10T14:07:43
527764,after_close_call,1354,330002,TRUE,2024-04-16T14:43:34
999841,after_close_call,1763,877947,TRUE,2024-08-27T02:42:26
982697,meeting,777,388687,TRUE,2024-08-29T01:41:20
713912,after_close_call,501,715247,FALSE,2024-01-30T11:24:12
128460,after_close_call,713,741547,FALSE,2024-06-14T10:12:27
477239,follow_up,1270,100007,TRUE,2024-07-08T22:07:40
929188,meeting,1152,399803,TRUE,2024-07-14T14:08:05
526611,follow_up,680,248122,FALSE,2024-02-09T15:40:37
982788,sc_2,181,817968,FALSE,2024-01-04T00:26:59
680671,follow_up,557,661735,FALSE,2024-04-06T08:55:24
143700,sc_2,1263,224048,FALSE,2024-07-15T09:32:03
353592,sc_2,1064,530561,TRUE,2024-07-17T18:37:13
454590,sc_2,495,740973,TRUE,2024-02-23T23:59:22
165332,after_close_call,93,627873,TRUE,2024-02-09T23:18:37
884505,follow_up,1554,528646,TRUE,2024-06-22T22:15:08
651230,follow_up,995,452016,FALSE,2024-04-23T19:19:29
253427,sc_2,133,799266,TRUE,2024-08-21T08:18:47
974598,after_close_call,1312,826807,TRUE,2024-08-05T18:23:54
226118,sc_2,1761,139824,FALSE,2024-03-21T07:51:47
235330,meeting,1614,995625,TRUE,2024-06-29T23:37:39
458608,after_close_call,1384,456080,FALSE,2024-09-08T14:25:07
487205,sc_2,1299,865175,FALSE,2024-05-02T12:36:40
369763,after_close_call,1505,718440,TRUE,2024-02-26T06:52:11
450060,follow_up,1375,478434,FALSE,2024-08-14T11:59:08
487111,follow_up,1057,542041,TRUE,2024-02-28T08:01:34
795644,follow_up,313,598329,FALSE,2024-08-08T02:01:22
284066,meeting,1529,311299,TRUE,2024-03-10T20:37:01
565496,follow_up,1707,222698,FALSE,2024-09-01T09:01:19
986415,after_close_call,1605,528171,FALSE,2024-05-06T04:03:58
150092,after_close_call,1139,390727,TRUE,2024-08-31T09:49:10
262187,meeting,182,145761,FALSE,2024-08-19T02:40:49
283914,sc_2,1465,827783,FALSE,2024-09-05T23:01:15
258759,meeting,1610,248973,TRUE,2024-01-09T08:11:26
760706,meeting,1341,238830,TRUE,2024-02-21T22:28:17
781473,sc_2,1257,634555,TRUE,2024-03-30T12:04:25
541732,sc_2,358,346996,TRUE,2024-02-05T02:27:17
280133,meeting,1327,764668,FALSE,2024-07-31T14:27:06
418581,meeting,1016,406186,FALSE,2024-04-12T22:52:25
455113,meeting,229,714046,FALSE,2024-05-02T17:59:04
899582,sc_2,1677,472526,TRUE,2024-04-06T23:40:48
404594,sc_2,561,249296,FALSE,2024-03-31T13:39:05
822592,meeting,882,821997,FALSE,2024-03-11T03:08:41
105597,meeting,669,458491,FALSE,2024-02-12T03:20:57
782808,follow_up,1277,572629,TRUE,2024-04-20T05:47:26
776501,follow_up,682,325053,FALSE,2024-04-24T04:54:29
297172,follow_up,204,127155,FALSE,2024-06-30T08:40:48
416653,meeting,370,729318,TRUE,2024-05-27T04:06:28
460217,follow_up,1276,346150,FALSE,2024-02-13T08:41:35
962382,sc_2,1338,603480,TRUE,2024-07-09T14:41:39
628690,after_close_call,788,934760,FALSE,2024-05-22T08:13:55
122030,sc_2,457,383522,FALSE,2024-04-27T23:01:16
567363,meeting,250,796169,FALSE,2024-06-09T15:30:27
105116,follow_up,956,651116,TRUE,2024-06-18T04:30:14
803513,after_close_call,1563,434260,FALSE,2024-06-17T20:36:01
514627,after_close_call,759,698902,FALSE,2024-06-22T06:51:41
646173,after_close_call,213,155378,TRUE,2024-02-16T22:45:18
232561,meeting,759,821897,FALSE,2024-01-17T17:36:51
440553,meeting,253,745645,TRUE,2024-06-15T12:56:50
404406,meeting,645,953667,FALSE,2024-08-28T08:58:21
482415,sc_2,211,620502,TRUE,2024-08-03T16:17:15
100179,follow_up,216,160655,TRUE,2024-05-29T16:08:28
842663,meeting,1369,542554,TRUE,2024-04-22T16:05:49
747585,after_close_call,243,974448,FALSE,2024-03-13T07:09:20
840871,after_close_call,418,825001,TRUE,2024-05-20T09:27:37
166217,after_close_call,334,588504,FALSE,2024-01-31T01:30:23
644761,sc_2,15,269399,TRUE,2024-08-11T20:30:45
584696,after_close_call,1065,583446,FALSE,2024-06-19T14:59:53
823915,meeting,840,176535,TRUE,2024-02-03T01:35:13
826936,sc_2,569,917524,FALSE,2024-06-02T11:26:37
468267,follow_up,16,611338,FALSE,2024-02-23T18:14:02
560167,sc_2,1097,542690,TRUE,2024-02-03T14:11:39
829530,follow_up,1630,648499,TRUE,2024-07-02T09:18:06
668970,after_close_call,1227,117246,TRUE,2024-08-08T02:38:45
913730,follow_up,957,304423,TRUE,2024-05-19T01:59:56
